Show,IMDB ID,Genre,Season,Episode,Title,Air Date,Year,Rating,Votes
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,8,Mystery Dungeon,"Mon, Jan 21, 2013",2013,8.1,1.5K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,9,All Your Fault,"Mon, Jan 28, 2013",2013,8.0,1.4K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,10,Little Dude,"Mon, Feb 4, 2013",2013,7.1,1.3K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,11,Bad Little Boy,"Mon, Feb 18, 2013",2013,8.0,1.7K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,12,Vault of Bones,"Mon, Feb 25, 2013",2013,7.9,1.4K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,13,The Great Bird Man,"Mon, Mar 4, 2013",2013,7.3,1.3K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,14,Simon & Marcy,"Mon, Mar 25, 2013",2013,9.7,3.6K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,15,A Glitch Is a Glitch,"Mon, Apr 1, 2013",2013,7.8,1.6K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,16,Puhoy,"Mon, Apr 8, 2013",2013,9.1,2.1K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,17,BMO Lost,"Mon, Apr 15, 2013",2013,8.1,1.5K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,18,Princess Potluck,"Mon, Apr 22, 2013",2013,7.3,1.3K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,19,James Baxter the Horse,"Mon, May 6, 2013",2013,7.4,1.4K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,20,Shh!,"Mon, May 13, 2013",2013,8.0,1.4K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,21,The Suitor,"Mon, May 20, 2013",2013,7.3,1.3K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,22,"The Party's Over, Isla de Señorita","Mon, May 27, 2013",2013,7.4,1.3K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,23,One Last Job,"Mon, Jun 10, 2013",2013,7.8,1.3K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,24,Another Five More Short Graybles,"Mon, Jun 17, 2013",2013,7.4,1.3K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,25,Candy Streets,"Mon, Jun 24, 2013",2013,7.3,1.2K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,26,"Wizards Only, Fools","Mon, Jul 1, 2013",2013,7.7,1.3K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,27,Jakesuit,"Mon, Jul 15, 2013",2013,7.7,1.3K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,28,Be More,"Mon, Jul 22, 2013",2013,8.7,1.6K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,29,Sky Witch,"Mon, Jul 29, 2013",2013,8.1,1.4K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,30,Frost & Fire,"Mon, Aug 5, 2013",2013,7.9,1.4K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,31,Too Old,"Mon, Aug 12, 2013",2013,7.7,1.4K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,32,Earth & Water,"Mon, Sep 2, 2013",2013,7.8,1.3K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,33,Time Sandwich,"Mon, Sep 9, 2013",2013,8.4,1.5K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,34,The Vault,"Mon, Sep 16, 2013",2013,8.8,1.7K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,35,Love Games,"Mon, Sep 23, 2013",2013,6.6,1.2K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,36,Dungeon Train,"Mon, Sep 30, 2013",2013,8.1,1.4K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,37,Box Prince,"Mon, Oct 7, 2013",2013,6.9,1.3K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,38,Red Starved,"Mon, Oct 14, 2013",2013,7.5,1.3K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,39,We Fixed a Truck,"Mon, Oct 21, 2013",2013,7.6,1.3K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,40,Play Date,"Mon, Nov 4, 2013",2013,7.4,1.2K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,41,The Pit,"Mon, Nov 18, 2013",2013,7.8,1.3K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,42,James,"Mon, Nov 25, 2013",2013,7.7,1.3K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,43,Root Beer Guy,"Mon, Dec 2, 2013",2013,8.3,1.4K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,44,Apple Wedding,"Mon, Jan 13, 2014",2014,7.1,1.2K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,45,Blade of Grass,"Mon, Jan 20, 2014",2014,8.6,1.5K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,46,Rattleballs,"Mon, Jan 27, 2014",2014,8.3,1.4K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,47,The Red Throne,"Mon, Feb 10, 2014",2014,7.5,1.2K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,48,Betty,"Mon, Feb 24, 2014",2014,9.1,1.8K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,49,Bad Timing,"Mon, Mar 3, 2014",2014,7.3,1.2K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",5,50,Lemonhope Part One,"Mon, Mar 10, 2014",2014,8.0,1.4K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,1,Wake Up,"Mon, Apr 21, 2014",2014,9.2,1.9K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,2,Escape from the Citadel,"Mon, Apr 21, 2014",2014,9.5,2.4K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,3,James II,"Mon, Apr 28, 2014",2014,7.4,1.3K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,4,The Tower,"Mon, May 5, 2014",2014,8.5,1.5K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,5,Sad Face,"Mon, May 12, 2014",2014,6.7,1.3K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,6,Breezy,"Thu, Jun 5, 2014",2014,7.6,1.4K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,7,Food Chain,"Thu, Jun 12, 2014",2014,7.9,1.6K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,8,Furniture & Meat,"Thu, Jun 19, 2014",2014,7.2,1.2K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,9,The Prince Who Wanted Everything,"Thu, Jun 26, 2014",2014,6.7,1.2K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,10,Something Big,"Thu, Jul 3, 2014",2014,8.1,1.3K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,11,Little Brother,"Thu, Jul 10, 2014",2014,8.0,1.3K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,12,Ocarina,"Thu, Jul 17, 2014",2014,7.7,1.2K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,13,"Thanks for the Crabapples, Giuseppe!","Thu, Jul 24, 2014",2014,7.7,1.3K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,14,Princess Day,"Thu, Jul 31, 2014",2014,7.1,1.2K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,15,Nemesis,"Thu, Aug 7, 2014",2014,7.6,1.2K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,16,Joshua & Margaret Investigations,"Thu, Aug 14, 2014",2014,8.4,1.4K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,17,Ghost Fly,"Tue, Oct 28, 2014",2014,7.5,1.2K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,18,Everything's Jake,"Mon, Nov 24, 2014",2014,8.0,1.3K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,19,Is That You?,"Tue, Nov 25, 2014",2014,9.2,1.9K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,20,Jake the Brick,"Wed, Nov 26, 2014",2014,8.9,1.7K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,21,Dentist,"Fri, Nov 28, 2014",2014,7.6,1.2K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,22,The Cooler,"Thu, Dec 4, 2014",2014,7.9,1.2K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,23,The Pajama War,"Thu, Jan 8, 2015",2015,8.1,1.3K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,24,Evergreen,"Thu, Jan 15, 2015",2015,8.9,1.6K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,25,Astral Plane,"Thu, Jan 22, 2015",2015,8.9,1.5K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,26,Gold Stars,"Thu, Jan 29, 2015",2015,8.0,1.3K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,27,The Visitor,"Thu, Feb 5, 2015",2015,7.8,1.2K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,28,The Mountain,"Thu, Feb 12, 2015",2015,7.6,1.2K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,29,Dark Purple,"Thu, Feb 19, 2015",2015,7.4,1.1K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,30,The Diary,"Thu, Feb 26, 2015",2015,7.7,1.2K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,31,Walnuts & Rain,"Thu, Mar 5, 2015",2015,7.8,1.1K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,32,Friends Forever,"Thu, Apr 16, 2015",2015,7.0,1.1K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,33,Jermaine,"Thu, Apr 23, 2015",2015,8.0,1.2K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,34,Chips & Ice Cream,"Thu, Apr 30, 2015",2015,6.5,1.2K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,35,Graybles 1000+,"Thu, May 7, 2015",2015,8.2,1.2K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,36,Hoots,"Thu, May 14, 2015",2015,8.1,1.1K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,37,Water Park Prank,"Thu, May 21, 2015",2015,4.7,1.5K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,38,You Forgot Your Floaties,"Mon, Jun 1, 2015",2015,8.4,1.2K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,39,Be Sweet,"Tue, Jun 2, 2015",2015,7.0,1.1K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,40,Orgalorg,"Wed, Jun 3, 2015",2015,8.7,1.3K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,41,On the Lam,"Thu, Jun 4, 2015",2015,7.2,1.1K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,42,Hot Diggity Doom,"Fri, Jun 5, 2015",2015,8.1,1.1K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",6,43,The Comet,"Fri, Jun 5, 2015",2015,9.1,1.6K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",7,1,Bonnie & Neddy,"Mon, Nov 2, 2015",2015,7.8,1.2K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",7,2,Varmints,"Tue, Nov 3, 2015",2015,8.7,1.4K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",7,3,Cherry Cream Soda,"Wed, Nov 4, 2015",2015,7.4,1.1K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",7,4,Mama Said,"Thu, Nov 5, 2015",2015,7.2,1.1K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",7,5,Football,"Fri, Nov 6, 2015",2015,8.0,1.2K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",7,6,Stakes Part 1: Marceline the Vampire Queen,"Mon, Nov 16, 2015",2015,8.9,1.5K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",7,7,Stakes Part 2: Everything Stays,"Mon, Nov 16, 2015",2015,9.4,1.9K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",7,8,Stakes Part 3: Vamps About,"Tue, Nov 17, 2015",2015,9.0,1.5K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",7,9,Stakes Part 4: The Empress Eyes,"Tue, Nov 17, 2015",2015,8.8,1.4K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",7,10,Stakes Part 5: May I Come In?,"Wed, Nov 18, 2015",2015,9.0,1.5K
Adventure Time,tt1305826,"Buddy Comedy, Hand-Drawn Animation, Superhero, Sword & Sorcery, Teen Adventure, Teen Comedy, Teen Fantasy, Action, Adventure, Animation",7,11,Stakes Part 6: Take Her Back,"Wed, Nov 18, 2015",2015,9.0,1.4K
